work_id,record_id,preferred_record_id,is_preferred_manifestation,dedup_rule,dedup_confidence,candidate_similarity,dedup_evidence_json,preferred_manifestation_rationale,source_group_ids_json
WORK-B4D1C8CE3592F127,REC-E4632083C47944B3,REC-E4632083C47944B3,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2509.15097"",""title_sha256:9dc09d4773350fc9""]"
WORK-E2FF24E7DB4BBD32,REC-2D053154E4E78BA8,REC-2D053154E4E78BA8,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1088/2634-4386/ae66b2"",""arxiv:2509.17355"",""title_sha256:4c1384a42950a17b""]"
WORK-B62C79FB5627F382,REC-BE520FAB2229160E,REC-BE520FAB2229160E,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2509.24425"",""title_sha256:99fa81e3401eb090""]"
WORK-16DC17039A44A993,REC-525F07C62996AA0D,REC-525F07C62996AA0D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2509.26335"",""title_sha256:66691a0913da5839""]"
WORK-3C1CFB27AB6B5985,REC-939579D7FA707D17,REC-939579D7FA707D17,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.01598"",""title_sha256:d17013d6eb33e40d""]"
WORK-F9981FF5B94E8822,REC-65FB5420A0B12A25,REC-65FB5420A0B12A25,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1109/tcsi.2026.3682627"",""arxiv:2510.03516"",""title_sha256:708557e40cd9ac4f""]"
WORK-46BEA550E8BFE22F,REC-FE659F378ED5871B,REC-FE659F378ED5871B,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.10225"",""title_sha256:05698e616ebea498""]"
WORK-1B294A2D3BFB3BF1,REC-28937A3B820B31B6,REC-28937A3B820B31B6,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1038/s41467-026-70556-3"",""arxiv:2510.14060"",""title_sha256:3cef332729ed28dd""]"
WORK-D98F092B3E212C22,REC-48B14D3F981A4130,REC-48B14D3F981A4130,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.15926"",""title_sha256:44cfdc854076d8fe""]"
WORK-D09592325C3D6F51,REC-DD588E778AEE07F4,REC-DD588E778AEE07F4,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.16418"",""title_sha256:17cb90880655377e""]"
WORK-7DC64A388C42E261,REC-965CCFFDE7F04B1C,REC-965CCFFDE7F04B1C,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.21745"",""title_sha256:a2f0c237bdbbdf67""]"
WORK-E994FA217D820FE4,REC-462BCA4753C78ACE,REC-462BCA4753C78ACE,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.22243"",""title_sha256:750ad50df6d8355a""]"
WORK-CC16B9A0F03A6260,REC-EABB5667866DC451,REC-EABB5667866DC451,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1109/aiot66900.2025.00021"",""arxiv:2510.24738"",""title_sha256:63ede83d3f46ec5e""]"
WORK-8AF4153EE2C14AC4,REC-7A1FA14A8DCA183B,REC-7A1FA14A8DCA183B,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.24784"",""title_sha256:5737a4f63f1005c2""]"
WORK-6D096A5C1BB8CE45,REC-9979CC5AB4BD1317,REC-9979CC5AB4BD1317,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2510.24985"",""title_sha256:302115b72a61d02b""]"
WORK-9CB6E8866B0671AC,REC-12ADC59BADCFF351,REC-12ADC59BADCFF351,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1109/icfpt67023.2025.00013"",""arxiv:2511.00812"",""title_sha256:b4a257b2e8db75b6""]"
WORK-16A3F379BECF832A,REC-5F3EF920419354F6,REC-5F3EF920419354F6,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1145/3787490"",""arxiv:2511.05615"",""title_sha256:12ee2b1a99d7d3da""]"
WORK-CBBDA38C4BD4D8B3,REC-3ED97335A1D4DAF1,REC-3ED97335A1D4DAF1,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2511.06174"",""title_sha256:063d8d5ef53d41b1""]"
WORK-B47023C29E686E48,REC-5D415BE753409B13,REC-5D415BE753409B13,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2511.06767"",""title_sha256:8296403cf00f1940""]"
WORK-7F057BB7FC916EC9,REC-5F3D8033CA8716D1,REC-5F3D8033CA8716D1,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2511.08135"",""title_sha256:762d1920aeddfaf5""]"
WORK-F18636AB5FA5D7E7,REC-A09E64F97FA61561,REC-A09E64F97FA61561,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2511.13676"",""title_sha256:393f43c484c50a87""]"
WORK-1F4A9AE690A421DC,REC-ED5450FF15872377,REC-ED5450FF15872377,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2511.15323"",""title_sha256:acac70ab5f0dd021""]"
WORK-B98B10173C8823FF,REC-5C4ADC39D64D338C,REC-5C4ADC39D64D338C,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1109/mcsoc67473.2025.00108"",""arxiv:2511.15505"",""title_sha256:378033c3041b0596""]"
WORK-222E3401CF429125,REC-0FC0CC9FC50469EE,REC-0FC0CC9FC50469EE,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2511.22889"",""title_sha256:44bd579777cc78d3""]"
WORK-D7B06D61582C8D39,REC-92F308C0D23DBD70,REC-92F308C0D23DBD70,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.00016"",""title_sha256:95d61a0dba14f35c""]"
WORK-84D489636861F87C,REC-F678D73F154843E5,REC-F678D73F154843E5,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1109/access.2025.3636266"",""arxiv:2512.00335"",""title_sha256:076cd45605c50939""]"
WORK-A0F72D4F2FF027A7,REC-795EC13A60CA2881,REC-795EC13A60CA2881,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.11550"",""title_sha256:4c1e8506fb780ff2""]"
WORK-0730D94F1FAFFE1E,REC-A3A7195BE5E5F981,REC-A3A7195BE5E5F981,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.11920"",""title_sha256:3f9047689904f125""]"
WORK-777A6B684FCC057A,REC-83B76CC7809050A0,REC-83B76CC7809050A0,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.13263"",""title_sha256:6cfbb9fd22eb0c41""]"
WORK-AAFE9325F0AE4FEE,REC-3E67D6E6336EB3E9,REC-3E67D6E6336EB3E9,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""arxiv:2512.14762"",""title_sha256:49924b81f92baac9""]"
WORK-9A24FCF25C9CF85A,REC-BB32A1B6674133E8,REC-BB32A1B6674133E8,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.15515"",""title_sha256:16ad30204a9fe675""]"
WORK-9BA57A8E909BF25D,REC-2514284B7C63EDA7,REC-2514284B7C63EDA7,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.15838"",""title_sha256:7d6185db01833c41""]"
WORK-C62C90F1440FC4A3,REC-510075C37D685110,REC-510075C37D685110,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.23914"",""title_sha256:89dbdcc42cb1a027""]"
WORK-3A37BBC235AD6733,REC-A0B5993AEECCF0B8,REC-A0B5993AEECCF0B8,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2512.24713"",""title_sha256:d5c8e8566d072c9c""]"
WORK-F722142B1B386E2D,REC-136E0A6CF2902F8E,REC-136E0A6CF2902F8E,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.02135"",""title_sha256:f6a08279e0e89c75""]"
WORK-D62EC097E3F9A0EF,REC-9C84CD6F53E668CB,REC-9C84CD6F53E668CB,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.06065"",""title_sha256:618bbb41dac721d4""]"
WORK-7A94CFC13901DAC9,REC-57D5901E46D93621,REC-57D5901E46D93621,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.07130"",""title_sha256:9980b5ba4968d7a7""]"
WORK-A89B5AEDBB0E756D,REC-FEAA09BB86B0EBDA,REC-FEAA09BB86B0EBDA,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.09217"",""title_sha256:6c1f0731ba74082b""]"
WORK-94518A8DDCA5A5CE,REC-B0590D78EA1EFC4E,REC-B0590D78EA1EFC4E,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.14098"",""title_sha256:1943060b84b1f6b5""]"
WORK-E7D0E6CB21E15E0B,REC-B43B25ED6C25AA2D,REC-B43B25ED6C25AA2D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.15151"",""title_sha256:29d453ddc97f7d19""]"
WORK-7081D6F93A40D169,REC-F7C40BB06A37B794,REC-F7C40BB06A37B794,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.15710"",""title_sha256:8c23cbbbacde3893""]"
WORK-868F7BE976E229B3,REC-4E361D4CBDFC8F53,REC-4E361D4CBDFC8F53,True,unique,1.0,,"[{""alternative"":""manual_adjudication"",""attempted_rule"":""exact_doi"",""component_level"":false,""conflicting_fields"":[""arxiv_id"",""first_author"",""title""],""conflicting_record_pairs"":[{""conflicting_fields"":[""arxiv_id"",""title"",""first_author""],""left_record_id"":""REC-805AE51C4211C504"",""right_record_id"":""REC-4E361D4CBDFC8F53"",""similarity"":59.55056179775281}],""identity_namespace"":""doi"",""identity_value"":""10.1109/icfpt67023.2025.00030"",""other_record_id"":""REC-805AE51C4211C504"",""rule"":""contradictory_identity""}]",peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1109/icfpt67023.2025.00030"",""arxiv:2601.17215"",""title_sha256:d35083bb82e5a84b""]"
WORK-58F50C85F6C41FB0,REC-AA20210441F740E6,REC-AA20210441F740E6,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.17806"",""title_sha256:9a6a38daf1c15852""]"
WORK-B0A5569EBF86F257,REC-8545F20267A68E40,REC-8545F20267A68E40,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.19413"",""title_sha256:29c7149c849e31ce""]"
WORK-CE8604E56EAC2D7F,REC-5DE990D2A7F4ED8B,REC-5DE990D2A7F4ED8B,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2601.22804"",""title_sha256:0e827f4d1c417497""]"
WORK-13666109D1E8DF37,REC-23229B1B1C344FB1,REC-23229B1B1C344FB1,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2602.02005"",""title_sha256:4f8cab62a5cc5973""]"
WORK-A561EB5BAF3EFFDF,REC-D287787009EA9CFE,REC-D287787009EA9CFE,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2602.06085"",""title_sha256:b80d95524f24e7fc""]"
WORK-05E3F9EC4680C080,REC-6959A58704BD803C,REC-6959A58704BD803C,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2602.09410"",""title_sha256:ef084ef9778a6354""]"
WORK-670CC3BF1E64AF0F,REC-47E3674AA323D0A4,REC-47E3674AA323D0A4,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2602.18750"",""title_sha256:20de74e439fb1d8f""]"
WORK-B4E6AFDC8B14744B,REC-D73CD39BFAF22510,REC-D73CD39BFAF22510,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2602.20515"",""title_sha256:c9edeccaa3a3fb6e""]"
WORK-2C16F10A30467E78,REC-81988529E906B625,REC-81988529E906B625,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2603.01556"",""title_sha256:13538779f98e3ea6""]"
WORK-A0AA3299FFD4B55E,REC-6861DF774D045B5D,REC-6861DF774D045B5D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2603.03075"",""title_sha256:24a01438508d0331""]"
WORK-D6F5E32A1CFEB87E,REC-FAC8489480AB16AF,REC-FAC8489480AB16AF,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2603.05931"",""title_sha256:0d4bdec544d12830""]"
WORK-0EA70D682C20A538,REC-C5FFB21E3A3121F0,REC-C5FFB21E3A3121F0,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1016/j.vlsi.2026.102715"",""arxiv:2603.12637"",""title_sha256:963d7cbc2b068ea1""]"
WORK-200199F16387DE63,REC-5C037721F00D95E3,REC-21E9ADD61448834C,False,exact_arxiv,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2603.14785"",""other_record_id"":""REC-21E9ADD61448834C"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""skipopu an fpga based overlay processor for large language models with dynamically allocated computation"",""other_record_id"":""REC-21E9ADD61448834C"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2603.14785"",""title_sha256:2da023870dccbf9d""]"
WORK-200199F16387DE63,REC-21E9ADD61448834C,REC-21E9ADD61448834C,True,preferred_manifestation,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2603.14785"",""other_record_id"":""REC-5C037721F00D95E3"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""skipopu an fpga based overlay processor for large language models with dynamically allocated computation"",""other_record_id"":""REC-5C037721F00D95E3"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2603.14785"",""title_sha256:2da023870dccbf9d""]"
WORK-3924FF0D0D7557D0,REC-324FEBE49170D903,REC-324FEBE49170D903,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2603.22600"",""title_sha256:0e100469bea9e7e1""]"
WORK-DC996BA70B1FDD4E,REC-D2CCA02341920D52,REC-D2CCA02341920D52,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2603.22867"",""title_sha256:ba494d2ab19a970c""]"
WORK-5A1DBB1006F09888,REC-5DDEE20F5B196B1D,REC-5DDEE20F5B196B1D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2603.23668"",""title_sha256:f0653daff2ad5df7""]"
WORK-6B67737B78AD16BF,REC-BBE0B7CFE2C766EB,REC-1CADB59192072EAC,False,exact_arxiv,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2603.28239"",""other_record_id"":""REC-1CADB59192072EAC"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""a switch centric in network architecture for accelerating llm inference in shared memory network"",""other_record_id"":""REC-1CADB59192072EAC"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2603.28239"",""title_sha256:04f7b7ff780fabf3""]"
WORK-6B67737B78AD16BF,REC-1CADB59192072EAC,REC-1CADB59192072EAC,True,preferred_manifestation,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2603.28239"",""other_record_id"":""REC-BBE0B7CFE2C766EB"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""a switch centric in network architecture for accelerating llm inference in shared memory network"",""other_record_id"":""REC-BBE0B7CFE2C766EB"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2603.28239"",""title_sha256:04f7b7ff780fabf3""]"
WORK-EA9F4D3B9BBE30B0,REC-377F6DCA995797F6,REC-377F6DCA995797F6,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2603.29002"",""title_sha256:0172be3fd73ca1ed""]"
WORK-E76CA777606DAE51,REC-1B391A89C0485DFA,REC-1B391A89C0485DFA,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.04694"",""title_sha256:e95eb430a30b209e""]"
WORK-E8A992F0865B1B47,REC-86EE7D1C5BCC6BE3,REC-86EE7D1C5BCC6BE3,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.08419"",""title_sha256:d1b4d2c5b64853b9""]"
WORK-EF85EA97A7D151CE,REC-E735B0C0CC6BAEC2,REC-E735B0C0CC6BAEC2,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.10296"",""title_sha256:5fd60006780b740d""]"
WORK-5B191B16FB75E835,REC-B8F583785D75AE85,REC-B8F583785D75AE85,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.13933"",""title_sha256:1528b3c3fe0095fe""]"
WORK-19F5686959A45A24,REC-24F11AD2640DE71D,REC-24F11AD2640DE71D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.17097"",""title_sha256:0843b6fc530ea3af""]"
WORK-7E7772B22DCA4C40,REC-39AD7E76048C13F1,REC-39AD7E76048C13F1,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.19856"",""title_sha256:c89dde0449ea4512""]"
WORK-B560590AC55EA932,REC-906ABFB35680FA91,REC-906ABFB35680FA91,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.21290"",""title_sha256:7a7bd1bfce264aa5""]"
WORK-26427C11840BF2F5,REC-086BFC4543DB0A77,REC-086BFC4543DB0A77,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2604.23880"",""title_sha256:1c8eebb6192c6ea0""]"
WORK-30E9FBE10B8E6877,REC-8539603CEC57E49F,REC-8539603CEC57E49F,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.01935"",""title_sha256:cec315e700afff5f""]"
WORK-4299E2401281F0EA,REC-B0C90C8C1FE0E7CF,REC-B0C90C8C1FE0E7CF,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.05170"",""title_sha256:c7f4b7e3baf9a986""]"
WORK-B0A12ED57DF00C7D,REC-C2EE0783B7B592BD,REC-C2EE0783B7B592BD,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.05920"",""title_sha256:6024f8920f61a0f4""]"
WORK-37EB9A4023C0A2ED,REC-952DDF542BB99BA4,REC-952DDF542BB99BA4,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.06052"",""title_sha256:790b0275978d16de""]"
WORK-DB653FE81637438C,REC-48C8BD37C529BFD7,REC-48C8BD37C529BFD7,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.06082"",""title_sha256:e62bf032807f1db6""]"
WORK-459F6415C294FF89,REC-0030D8D9BECDB48D,REC-0030D8D9BECDB48D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.13507"",""title_sha256:76fbe20fb5b0389b""]"
WORK-10AC642EACF002E1,REC-52B9F62BBB664FC3,REC-FB33D5E71B559051,False,exact_arxiv,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2605.17222"",""other_record_id"":""REC-FB33D5E71B559051"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""triple hoisted baby step giant step linear transformation over ckks homomorphic encryption and hardware accelerator"",""other_record_id"":""REC-FB33D5E71B559051"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2605.17222"",""title_sha256:5561f1f98f456673""]"
WORK-10AC642EACF002E1,REC-FB33D5E71B559051,REC-FB33D5E71B559051,True,preferred_manifestation,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2605.17222"",""other_record_id"":""REC-52B9F62BBB664FC3"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""triple hoisted baby step giant step linear transformation over ckks homomorphic encryption and hardware accelerator"",""other_record_id"":""REC-52B9F62BBB664FC3"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2605.17222"",""title_sha256:5561f1f98f456673""]"
WORK-7578E0474097F144,REC-0D2FAB7474469C66,REC-0D2FAB7474469C66,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.18444"",""title_sha256:a23b37f95118f603""]"
WORK-4DF889B4362107B9,REC-4B81C38EF3EA8055,REC-4B81C38EF3EA8055,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.19199"",""title_sha256:9439b2369728ad13""]"
WORK-0D23C125FBBF7BBC,REC-0C1041A492BBE78B,REC-0C1041A492BBE78B,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2605.19399"",""title_sha256:2ea484331a89701c""]"
WORK-F9BEB64E51C0FD3F,REC-10744E88807F3025,REC-10744E88807F3025,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.07246"",""title_sha256:ce3fb1f3a975a565""]"
WORK-0C5876E71D35C1A4,REC-3997FA16D99A7164,REC-3997FA16D99A7164,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.11117"",""title_sha256:7da13b1df7d64df0""]"
WORK-932D47CAB99B7F0C,REC-02EB72AEF9B113D9,REC-02EB72AEF9B113D9,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.12556"",""title_sha256:be431b1213951aa2""]"
WORK-E3C23A5A06FB662D,REC-A0B0390046E2E6F5,REC-A0B0390046E2E6F5,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.13708"",""title_sha256:97a6d930b9b527b2""]"
WORK-043BA2068422D2D7,REC-4C1B20A6E3DE81C3,REC-4C1B20A6E3DE81C3,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.15045"",""title_sha256:2c1f9572a184aeeb""]"
WORK-0139482664CC6D3D,REC-72DC5BAC04D90C54,REC-72DC5BAC04D90C54,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""arxiv:2606.15744"",""title_sha256:abdd75b1c17a8c55""]"
WORK-C17F1C5F4F33655A,REC-1C97721CCD37B094,REC-1C97721CCD37B094,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.16440"",""title_sha256:44f21cd93b5d292c""]"
WORK-7A99FC1B33CD890B,REC-0EFADB30331858A2,REC-0EFADB30331858A2,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.17959"",""title_sha256:b7269f091d9b2104""]"
WORK-CDB436B695CE5A3C,REC-C63FAD4BB750FE4C,REC-C63FAD4BB750FE4C,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.22621"",""title_sha256:5f2c77f4da36afd5""]"
WORK-24598D19210758BA,REC-25D1D3FB6640874F,REC-25D1D3FB6640874F,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.23541"",""title_sha256:7e4b5441fac610bd""]"
WORK-52B6DB71CE1A8E32,REC-63FB82EAD3C7188A,REC-922C6E25EEDB6165,False,exact_arxiv,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2606.27350"",""other_record_id"":""REC-922C6E25EEDB6165"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""chia an open source framework for principled agentic ai driven hardware software co design research"",""other_record_id"":""REC-922C6E25EEDB6165"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2606.27350"",""title_sha256:068402913e43957a""]"
WORK-52B6DB71CE1A8E32,REC-922C6E25EEDB6165,REC-922C6E25EEDB6165,True,preferred_manifestation,1.0,,"[{""identity_namespace"":""arxiv"",""identity_value"":""2606.27350"",""other_record_id"":""REC-63FB82EAD3C7188A"",""rule"":""exact_arxiv""},{""identity_namespace"":""title"",""identity_value"":""chia an open source framework for principled agentic ai driven hardware software co design research"",""other_record_id"":""REC-63FB82EAD3C7188A"",""rule"":""exact_title""}]",latest non-withdrawn preprint,"[""arxiv:2606.27350"",""title_sha256:068402913e43957a""]"
WORK-4D0993E80DC312D2,REC-90FA67A1B637BEA1,REC-90FA67A1B637BEA1,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.31695"",""title_sha256:b912932ef8a3ef97""]"
WORK-003EF2CAF21772CA,REC-CC1778CFFA15521D,REC-CC1778CFFA15521D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2606.31938"",""title_sha256:5115f925ce426c1a""]"
WORK-87033E0A8219A09D,REC-108DD28A7C9AB62D,REC-108DD28A7C9AB62D,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.00621"",""title_sha256:e8e0f8f7a80101db""]"
WORK-9DBAD599AAE207AE,REC-01720AD4700AA4A1,REC-01720AD4700AA4A1,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.01798"",""title_sha256:5dc65984b8dcf242""]"
WORK-D3E4F7D8ADDAB7E9,REC-DCFB2D3622A71A68,REC-DCFB2D3622A71A68,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.02376"",""title_sha256:6b0a082ed27df2be""]"
WORK-928EA6B97FB61C3A,REC-C963AD29DE58DB45,REC-C963AD29DE58DB45,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.03652"",""title_sha256:770be3e0aaa4ff5c""]"
WORK-21314B2F4925C448,REC-EA143A4A252C95C7,REC-EA143A4A252C95C7,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.07597"",""title_sha256:449dbfdada1464a1""]"
WORK-705E62583203237A,REC-07755277A14E36BC,REC-07755277A14E36BC,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.07643"",""title_sha256:3ed590e2820cabf9""]"
WORK-8D9EF9A9E1E53F36,REC-6A586600EEDCB118,REC-6A586600EEDCB118,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1007/978-3-031-42467-0_8"",""arxiv:2607.10900"",""title_sha256:bc9ada4cdad49aaf""]"
WORK-3CAB3D32CF889A6E,REC-3C1BB60FF7107D12,REC-3C1BB60FF7107D12,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.11585"",""title_sha256:e2b3a6a16500bd96""]"
WORK-5D14DC009BB4E4B8,REC-26BE38724CE14F44,REC-26BE38724CE14F44,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.15123"",""title_sha256:36dfb5b1004b835a""]"
WORK-A2410A6A9D530694,REC-BD77A6758C470A7E,REC-BD77A6758C470A7E,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.18285"",""title_sha256:f0c4f0986e02e415""]"
WORK-0D2A08EACB2F8B91,REC-3D8BAE87506248E2,REC-3D8BAE87506248E2,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.18533"",""title_sha256:25ecc730c7e9fda4""]"
WORK-EE23639BCF888EF2,REC-9293F046B0D112DC,REC-9293F046B0D112DC,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.21825"",""title_sha256:da7318dbada6bfd7""]"
WORK-40E95001A06B7010,REC-E66ED844D509AC26,REC-E66ED844D509AC26,True,unique,1.0,,[],peer-reviewed manifestation; latest version breaks ties,"[""doi:10.1142/s2705109925500014"",""arxiv:2607.22786"",""title_sha256:b903f002368baa3c""]"
WORK-1BC18618FBC2578A,REC-05CE8CF08628F250,REC-05CE8CF08628F250,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.24998"",""title_sha256:4de648b887ffc8e2""]"
WORK-29BB177BBFFA63F4,REC-EAAAF4FE370E17FC,REC-EAAAF4FE370E17FC,True,unique,1.0,,[],latest non-withdrawn preprint,"[""arxiv:2607.25174"",""title_sha256:c07ff867a703d3ab""]"
